,Turn,Text,True,Pred,Don_true,Don_pred
840,0,"With it being locked that means it will be more legwork with me,so I am coming in at a flexible offer at $80",4,2,0,0.8657764196395874
841,0,it is in brand new condition i can sell it for 90,2,2,0,0.8657764196395874
842,0,"Yes,but than I have to pay someone to unlock it,so how about $85?",2,2,0,0.8657764196395874
843,0,"Ok, but I will only accept cash and you must pick up. Is that ok?",6,6,0,0.8657764196395874
844,0,Sounds good. I will pick it up tonight ok?,0,0,0,0.8657764196395874
845,0,Sure!,0,0,0,0.8657764196395874
846,0,Hello,0,0,0,0.34206467866897583
847,0,"Hi there, I saw your ad",0,0,0,0.34206467866897583
848,0,Were you interested?,0,0,0,0.34206467866897583
849,0,"Yes, but it is a bit out of my price range. I have decent credit and plenty of references, is there any way we can bring the price down",7,2,0,0.34206467866897583
850,0,What is your price range.  The apt has great perks including location.,0,2,0,0.34206467866897583
851,0,well...I really can't go much above 5000,3,4,0,0.34206467866897583
852,0,I am asking $9495.  Thats barely half of asking price.I really cannot go that low.  You would have to come up.,4,4,0,0.34206467866897583
853,0,What if I doubled the deposit? I could do 6000 and pay the first month in advance?,6,6,0,0.34206467866897583
854,0,"Thats still just too low for this location.  It is 5 bedrooms and 2 blocks from Berkeley.  I could go down to $8,000.",2,2,0,0.34206467866897583
855,0,I just really don't think it's going to work out. Thank you for your time though!,4,0,0,0.34206467866897583
856,0,"Hello, are you interested in these apartments?",0,0,1,0.859722912311554
857,0,Hello. Yes I am. How many bedrooms?,5,5,1,0.859722912311554
858,0,Most of our available units have 3 bedrooms. There are a limited number of singles available.,0,0,1,0.859722912311554
859,0,Thanks. How many baths in the 3 bedroom apartments?,5,5,1,0.859722912311554
860,0,"They have 2 full baths, with nice soaking tubs and a shower in them.",0,0,1,0.859722912311554
861,0,Great. Would you accept $975?,4,4,1,0.859722912311554
862,0,These are newly rennovated and I cannot go that low. Could you do $1500?,2,2,1,0.859722912311554
863,0,"I'm sorry, but I can't do $1500. Would $1200 work for you?",4,4,1,0.859722912311554
864,0,"I could do $1300, but cannot go any lower for these!",3,4,1,0.859722912311554
865,0,That will work.,0,0,1,0.859722912311554
866,0,"HI, i have a few quations about the sofa",0,0,1,0.7120771408081055
867,0,"Ok cool,  shoot.",0,0,1,0.7120771408081055
868,0,what color is the italian leather?,5,5,1,0.7120771408081055
869,0,The Italian Leather Sofa is very light grey color,0,0,1,0.7120771408081055
870,0,would you be able to delliver it?,5,6,1,0.7120771408081055
871,0,For a small fee I can deliver it as long as your within a 20-30 mile radius of where I posted the Ad,6,0,1,0.7120771408081055
872,0,"exellent, can I offer you 375 for the sofa and I will pay you 25 for delivery? so 400$",6,6,1,0.7120771408081055
873,0,I wanted to run it by you and see if you were interested?     I have (same color same set)  have an authentic Italian Leather  Recliner and 2 Leather square sofa pillows. . . . .   I will sell the WHOLE set to you for $500 and will deliver the items to you safely for FREE?     :),6,6,1,0.7120771408081055
874,0,that sounds great. you got a deal,0,0,1,0.7120771408081055
875,0,Sweeeet.,0,0,1,0.7120771408081055
876,0,I am interested in this. Its just wow. Can you tell me about its location?,5,5,0,0.8629936575889587
877,0,Absolutely! It's on 3185 Garrity Way in Richmond. It's got beautiful views of the bay and is around a lot of community activites. You can find nature here and you're only 7 miles away from some giant shopping areas. It's the best of both worlds.,0,0,0,0.8629936575889587
878,0,That's good and is it fully furnished?,5,5,0,0.8629936575889587
879,0,These are partially furnished and fully renovated units.,0,0,0,0.8629936575889587
880,0,Great. I am really interested but the price is just holding me back,4,4,0,0.8629936575889587
881,0,I am willing to give you some wiggle room as long as it's reasonable. Also if you sign a longer lease agreement I can move the price down a bit.,6,6,0,0.8629936575889587
882,0,Would you be willing to accept 2097?,4,4,0,0.8629936575889587
883,0,I think we could easily make that work.,0,0,0,0.8629936575889587
884,0,Great! So deal?,0,0,0,0.8629936575889587
885,0,Yes! You've got yourself a deal. Enjoy!,0,0,0,0.8629936575889587
886,0,Thank you so much!,0,0,0,0.8629936575889587
887,0,Hi are these still available?,0,0,1,0.8650392293930054
888,0,"yes they are ,Would you be willing to give me $80 for the 2 tables that's only $40 each",0,4,1,0.8650392293930054
889,0,Well you've listed the item as 50 how come you're asking for 80?,0,2,1,0.8650392293930054
890,0,"oh sorry, I have multiple items listed I got this one confused you are correct, I am asking $50 for the 2 tables",0,3,1,0.8650392293930054
891,0,No worries. I still think its too much for it. Is there any room for negotiation?,0,4,1,0.8650392293930054
892,0,Yes I am willing to negotiaate,0,0,1,0.8650392293930054
893,0,can you accept 25 for them and I am willing to come pick it up myself today itself and pay you right away?,6,6,1,0.8650392293930054
894,0,"How about we go middle ground , how does $35 sound? and I can help you load them in your vehicle.",6,6,1,0.8650392293930054
895,0,is this new or used?,5,5,1,0.8650392293930054
896,0,They are used but in like new conditon,0,0,1,0.8650392293930054
897,0,how does 30 sound? Please? Pretty please?,4,7,1,0.8650392293930054
898,0,"I really can't go to low due to it being 2 tables and being in like new conditon, it is almost like getting 2 new tables I promise.",2,2,1,0.8650392293930054
899,0,Okay then 35 will do!,0,0,1,0.8650392293930054
900,0,awesome it's a deal.,0,0,1,0.8650392293930054
901,0,I am interested in your bike. Can you tell me if there is any rust,1,1,0,0.38697361946105957
902,0,"HI the bike is in great condition no rust and has brand new tires, has upgraded shimano /suntour components and I am asking $230, it is a great bike",0,0,0,0.38697361946105957
903,0,"This is strictly a road bike, no multi-terrain tires?",5,5,0,0.38697361946105957
904,0,That is correct it is a road bike and has brand new tires but aren't multi terrain,0,0,0,0.38697361946105957
905,0,OK great and what color is the bike again?,5,5,0,0.38697361946105957
906,0,"It is a beautiful shiny blue color, it has super clean paint",0,0,0,0.38697361946105957
907,0,"Oh darn, see I am allergic to the color bllue. Makes my feet swell like sausages. Do you think we could reduce the price to $200 and I can come pick it up right now?",1,6,0,0.38697361946105957
908,0,"Hmmm never heard of any allergic to the color blue that's interesting, you could possibly get it painted and hopefully it won't affect your health. Yes if you can come now I can do $200",6,4,0,0.38697361946105957
909,0,"I know, strange and unusual lol. Thanks I'll come now!",0,0,0,0.38697361946105957
910,0,Thanks see you soon,0,0,0,0.38697361946105957
911,0,Hi how are you?,0,0,0,0.7968242764472961
912,0,Hello....Thanks....I am doing good...How about you?,0,0,0,0.7968242764472961
913,0,Very well do you have any questions about the bike 150 is a very fair price!,0,0,0,0.7968242764472961
914,0,"The bike is indeed good one...I just wanted to check about the wear and tear...on scale of 1-5 (5 being brand new), how would you rate it?",5,2,0,0.7968242764472961
915,0,I would give it a solid 4 my son did learn to ride on it so there is SOME evidence of use but very little.,0,0,0,0.7968242764472961
916,0,Thats great...and how old is the bike in months?,5,0,0,0.7968242764472961
917,0,14 months old,0,0,0,0.7968242764472961
918,0,Ok...I recently bought a second hand Mountain bike roughly an year old for my elder son and had to change the tyres as it was kept in snow,1,0,0,0.7968242764472961
919,0,Ah that is not a problem at all the tires were replaced 3 months ago!,2,0,0,0.7968242764472961
920,0,You had to change the tyres within a year for a brand new bike? Anyways its good to know....would you consider $65 for it? I can pick it up...it may sound way less...but I saw few more in that band,2,4,0,0.7968242764472961
921,0,No that is less than my asking price and a very unfair price for a bike of this quality i would consider 110 and i can drop it off whenever you like.,2,6,0,0.7968242764472961
922,0,Its still more than the budget and market price even if you take a modest 20% depreciation,4,4,0,0.7968242764472961
923,0,The lowest i am willing to go is $100. Will you accept that?,3,3,0,0.7968242764472961
924,0,Lets settle in between....my 65 and your 110....that would be $87,4,4,0,0.7968242764472961
925,0,Sure if tha's all you are willing to do,0,0,0,0.7968242764472961
926,0,"Hey there, do you still have the car?",0,0,1,0.4143901765346527
927,0,Yes I do.,0,0,1,0.4143901765346527
928,0,How many miles are on it?,5,5,1,0.4143901765346527
929,0,31k,0,0,1,0.4143901765346527
930,0,Does the remote key start work?,5,5,1,0.4143901765346527
931,0,Yes it does.,0,0,1,0.4143901765346527
932,0,"I have 12000,00 cash today?",4,4,1,0.4143901765346527
933,0,"I was asking 13,000 but 12,000 seems reasonable enough. Would you be able to pick it up in person?",6,6,1,0.4143901765346527
934,0,Yes can pick it up today.,0,0,1,0.4143901765346527
935,0,We have a deal then.,0,0,1,0.4143901765346527
936,0,Hello,0,0,1,0.34096255898475647
937,0,hi,0,0,1,0.34096255898475647
938,0,"I am sorry, what's the make of the car?",5,5,1,0.34096255898475647
939,0,1997 ford mustang,0,0,1,0.34096255898475647
940,0,Wha's the condition? Any accidents?,1,1,1,0.34096255898475647
941,0,"no accidents, no dents on exterior, interior in good condition, no upholstery stains or tears",0,0,1,0.34096255898475647
942,0,"That's good, and the mileage please?",5,5,1,0.34096255898475647
943,0,"it was my grandmothers car, it hasnt been driven since she passed away in 2007. was bought brand new in 1997. mileage is 70,000",0,0,1,0.34096255898475647
944,0,"Not bad. I was hoping for a better offer, I see your starting price is $3000, any chance you can accept $2300? I am really in need for a car right now but can not go so high",7,4,1,0.34096255898475647
945,0,if you can do at least 2700 i can buy brand new tires and a new battery since it has been sitting,6,2,1,0.34096255898475647
946,0,"One last thing, I will give you $2600 and please do not spend money for a new battery, I can use one I have in my garage from my previous car",6,4,1,0.34096255898475647
947,0,Are appliances included? Washer and Dryer?,5,5,0,0.3901907801628113
948,0,All appliances are there including washer and dryer.,0,0,0,0.3901907801628113
949,0,What about pets? Smokers?,5,5,0,0.3901907801628113
950,0,Pets are ok but smoking inside is not.,0,0,0,0.3901907801628113
951,0,"Did the previous occupant have pets? If so, have the carpets been shampooed or replaced?",1,5,0,0.3901907801628113
952,0,The last occupant did not have pets. The carpets have been cleaned and the walls freshly painted.,0,0,0,0.3901907801628113
953,0,Do you have an available unit at the end of a row? Having one neighbor is fine. I can't stand having at attached neighbor on both sides.,1,1,0,0.3901907801628113
954,0,"Yes, this unit is on the end. It's a gorgeous home and I am sure you will be please with it and all the amenities. Pool and clubhouse!",0,0,0,0.3901907801628113
955,0,"It's overpriced. $1,500 and I'll move in the beginning of the month.",4,6,0,0.3901907801628113
956,0,I'm afraid that price is way to low for this unit. The lowest I could go is 2600.,3,3,0,0.3901907801628113
957,0,"2,250?",0,4,0,0.3901907801628113
958,0,Hi I am interested in in the Lewis Apartment Communities,0,0,1,0.8530079126358032
959,0,Its a good choice. Our price is $1556,0,0,1,0.8530079126358032
960,0,"I am loving all of the features it has to offer. I can definitely see myself, my family, and including my dog, living here.",0,0,1,0.8530079126358032
961,0,Its a great place for families,0,0,1,0.8530079126358032
962,0,I know you have a list price for it but would you be willing to accept a lower price? I was looking to pay a lower price for it. Thanks,4,4,1,0.8530079126358032
963,0,yes the price is negotiable.,0,0,1,0.8530079126358032
964,0,"I was looking to pay around $1,089",4,4,1,0.8530079126358032
965,0,"Keeping in mind that these are very desirable and selling fast, i am sorry but your iffer is too low",2,2,1,0.8530079126358032
966,0,what is the lowest that you are willing to go?,4,4,1,0.8530079126358032
967,0,i think 1400 is a steal,4,0,1,0.8530079126358032
968,0,okay that's a deal. I'm ready to move my family and I into this beautiful community,0,0,1,0.8530079126358032
969,0,i think you will be very happy here.  Thank you and welcome.,0,0,1,0.8530079126358032
970,0,I'm looking forward to it,0,0,1,0.8530079126358032
971,0,Hello I am interested in this apartment?,0,0,1,0.438296377658844
972,0,"Hi, are you interested in the apartment?",0,0,1,0.438296377658844
